doc_id,sent_id,entity_id,type,text,charOffset,source_type,file_name
DDI-DrugBank.d523,DDI-DrugBank.d523.s16,DDI-DrugBank.d523.s16.e0,brand,KEMSTROTM,41-49,drugbank,Baclofen_ddi.xml
DDI-DrugBank.d486,DDI-DrugBank.d486.s0,DDI-DrugBank.d486.s0.e0,brand,COLAZAL,52-58,drugbank,Balsalazide_ddi.xml
DDI-DrugBank.d544,DDI-DrugBank.d544.s0,DDI-DrugBank.d544.s0.e0,brand,Simulect,37-44,drugbank,Basiliximab_ddi.xml
DDI-DrugBank.d544,DDI-DrugBank.d544.s1,DDI-DrugBank.d544.s1.e0,brand,Simulect,40-47,drugbank,Basiliximab_ddi.xml
DDI-DrugBank.d544,DDI-DrugBank.d544.s3,DDI-DrugBank.d544.s3.e0,brand,Simulect,24-31,drugbank,Basiliximab_ddi.xml
DDI-DrugBank.d544,DDI-DrugBank.d544.s4,DDI-DrugBank.d544.s4.e0,brand,Simulect,37-44,drugbank,Basiliximab_ddi.xml
DDI-DrugBank.d544,DDI-DrugBank.d544.s5,DDI-DrugBank.d544.s5.e0,brand,Simulect,73-80,drugbank,Basiliximab_ddi.xml
DDI-DrugBank.d385,DDI-DrugBank.d385.s0,DDI-DrugBank.d385.s0.e0,brand,REGRANEX,19-26,drugbank,Becaplermin_ddi.xml
DDI-DrugBank.d385,DDI-DrugBank.d385.s1,DDI-DrugBank.d385.s1.e0,brand,REGRANEX,11-18,drugbank,Becaplermin_ddi.xml
DDI-DrugBank.d561,DDI-DrugBank.d561.s0,DDI-DrugBank.d561.s0.e2,brand,Lotensin,203-210,drugbank,Benazepril_ddi.xml
DDI-DrugBank.d561,DDI-DrugBank.d561.s1,DDI-DrugBank.d561.s1.e0,brand,Lotensin,44-51,drugbank,Benazepril_ddi.xml
DDI-DrugBank.d561,DDI-DrugBank.d561.s1,DDI-DrugBank.d561.s1.e2,brand,Lotensin,175-182,drugbank,Benazepril_ddi.xml
DDI-DrugBank.d561,DDI-DrugBank.d561.s10,DDI-DrugBank.d561.s10.e0,brand,Lotensin,73-80,drugbank,Benazepril_ddi.xml
DDI-DrugBank.d561,DDI-DrugBank.d561.s11,DDI-DrugBank.d561.s11.e0,brand,Lotensin,0-7,drugbank,Benazepril_ddi.xml
DDI-DrugBank.d537,DDI-DrugBank.d537.s0,DDI-DrugBank.d537.s0.e2,brand,Tylenol,51-57,drugbank,Bentiromide_ddi.xml
DDI-DrugBank.d537,DDI-DrugBank.d537.s0,DDI-DrugBank.d537.s0.e4,brand,Chloromycetin,84-96,drugbank,Bentiromide_ddi.xml
DDI-DrugBank.d537,DDI-DrugBank.d537.s0,DDI-DrugBank.d537.s0.e12,brand,Pronestyl,269-277,drugbank,Bentiromide_ddi.xml
DDI-DrugBank.d477,DDI-DrugBank.d477.s1,DDI-DrugBank.d477.s1.e0,brand,DIDREX,0-5,drugbank,Benzphetamine_ddi.xml
DDI-DrugBank.d208,DDI-DrugBank.d208.s0,DDI-DrugBank.d208.s0.e7,brand,Aleve,166-170,drugbank,Benzthiazide_ddi.xml
DDI-DrugBank.d489,DDI-DrugBank.d489.s0,DDI-DrugBank.d489.s0.e0,brand,Kerlone,50-56,drugbank,Betaxolol_ddi.xml
DDI-DrugBank.d489,DDI-DrugBank.d489.s1,DDI-DrugBank.d489.s1.e0,brand,Kerlone,30-36,drugbank,Betaxolol_ddi.xml
DDI-DrugBank.d312,DDI-DrugBank.d312.s1,DDI-DrugBank.d312.s1.e3,brand,AVASTIN,110-116,drugbank,Bevacizumab_ddi.xml
DDI-DrugBank.d312,DDI-DrugBank.d312.s2,DDI-DrugBank.d312.s2.e1,brand,AVASTIN,101-107,drugbank,Bevacizumab_ddi.xml
DDI-DrugBank.d312,DDI-DrugBank.d312.s3,DDI-DrugBank.d312.s3.e2,brand,AVASTIN,144-150,drugbank,Bevacizumab_ddi.xml
DDI-DrugBank.d312,DDI-DrugBank.d312.s4,DDI-DrugBank.d312.s4.e0,brand,AVASTIN,46-52,drugbank,Bevacizumab_ddi.xml
DDI-DrugBank.d312,DDI-DrugBank.d312.s5,DDI-DrugBank.d312.s5.e2,brand,AVASTIN,150-156,drugbank,Bevacizumab_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s4,DDI-DrugBank.d467.s4.e0,brand,Targretin,30-38,drugbank,Bexarotene_ddi.xml
DDI-DrugBank.d467,DDI-DrugBank.d467.s6,DDI-DrugBank.d467.s6.e1,brand,Targretin,47-55,drugbank,Bexarotene_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s0,DDI-DrugBank.d291.s0.e0,brand,Bezalip,5-11,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s0,DDI-DrugBank.d291.s0.e1,brand,Bezalip retard,16-29,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s0,DDI-DrugBank.d291.s0.e2,brand,Bezalip,146-152,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s0,DDI-DrugBank.d291.s0.e3,brand,Bezalip retard,158-171,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s1,DDI-DrugBank.d291.s1.e1,brand,Bezalip,108-114,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s1,DDI-DrugBank.d291.s1.e2,brand,Bezalip,119-125,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s3,DDI-DrugBank.d291.s3.e2,brand,Bezalip,62-68,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s3,DDI-DrugBank.d291.s3.e3,brand,Bezalip retard,73-86,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s9,DDI-DrugBank.d291.s9.e0,brand,Bezalip,7-13,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s9,DDI-DrugBank.d291.s9.e1,brand,Bezalip retard,18-31,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s9,DDI-DrugBank.d291.s9.e4,brand,Bezalip,209-215,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s9,DDI-DrugBank.d291.s9.e5,brand,Bezalip retard,220-233,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s11,DDI-DrugBank.d291.s11.e2,brand,Bezalip,117-123,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d291,DDI-DrugBank.d291.s11,DDI-DrugBank.d291.s11.e3,brand,Bezalip retard,128-141,drugbank,Bezafibrate_ddi.xml
DDI-DrugBank.d266,DDI-DrugBank.d266.s0,DDI-DrugBank.d266.s0.e0,brand,CASODEX,28-34,drugbank,Bicalutamide_ddi.xml
DDI-DrugBank.d266,DDI-DrugBank.d266.s1,DDI-DrugBank.d266.s1.e0,brand,CASODEX,26-32,drugbank,Bicalutamide_ddi.xml
DDI-DrugBank.d401,DDI-DrugBank.d401.s0,DDI-DrugBank.d401.s0.e1,brand,AKINETON,102-109,drugbank,Biperiden_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s0,DDI-DrugBank.d476.s0.e0,brand,ZEBETA,0-5,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s1,DDI-DrugBank.d476.s1.e2,brand,ZEBETA,167-172,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s2,DDI-DrugBank.d476.s2.e1,brand,ZEBETA,112-117,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s3,DDI-DrugBank.d476.s3.e0,brand,ZEBETA,0-5,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s4,DDI-DrugBank.d476.s4.e1,brand,ZEBETA,64-69,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s4,DDI-DrugBank.d476.s4.e2,brand,ZEBETA,122-127,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d476,DDI-DrugBank.d476.s7,DDI-DrugBank.d476.s7.e0,brand,ZEBETA,23-28,drugbank,Bisoprolol_ddi.xml
DDI-DrugBank.d569,DDI-DrugBank.d569.s0,DDI-DrugBank.d569.s0.e0,brand,Angiomax,0-7,drugbank,Bivalirudin_ddi.xml
DDI-DrugBank.d569,DDI-DrugBank.d569.s1,DDI-DrugBank.d569.s1.e0,brand,Angiomax,73-80,drugbank,Bivalirudin_ddi.xml
DDI-DrugBank.d569,DDI-DrugBank.d569.s2,DDI-DrugBank.d569.s2.e0,brand,Angiomax,49-56,drugbank,Bivalirudin_ddi.xml
DDI-DrugBank.d569,DDI-DrugBank.d569.s3,DDI-DrugBank.d569.s3.e0,brand,Angiomax,0-7,drugbank,Bivalirudin_ddi.xml
DDI-DrugBank.d569,DDI-DrugBank.d569.s4,DDI-DrugBank.d569.s4.e0,brand,Angiomax,49-56,drugbank,Bivalirudin_ddi.xml
DDI-DrugBank.d569,DDI-DrugBank.d569.s5,DDI-DrugBank.d569.s5.e0,brand,Angiomax,32-39,drugbank,Bivalirudin_ddi.xml
DDI-DrugBank.d571,DDI-DrugBank.d571.s0,DDI-DrugBank.d571.s0.e0,brand,VELCADE,60-66,drugbank,Bortezomib_ddi.xml
DDI-DrugBank.d571,DDI-DrugBank.d571.s2,DDI-DrugBank.d571.s2.e0,brand,VELCADE,41-47,drugbank,Bortezomib_ddi.xml
DDI-DrugBank.d571,DDI-DrugBank.d571.s4,DDI-DrugBank.d571.s4.e1,brand,VELCADE,47-53,drugbank,Bortezomib_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s3,DDI-DrugBank.d289.s3.e0,brand,TRACLEER,104-111,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s5,DDI-DrugBank.d289.s5.e0,brand,TRACLEER,14-21,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s6,DDI-DrugBank.d289.s6.e4,brand,Ortho-Novum,203-213,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s8,DDI-DrugBank.d289.s8.e1,brand,TRACLEER,125-132,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s9,DDI-DrugBank.d289.s9.e0,brand,TRACLEER,115-122,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s18,DDI-DrugBank.d289.s18.e0,brand,TRACLEER,45-52,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d289,DDI-DrugBank.d289.s29,DDI-DrugBank.d289.s29.e1,brand,TRACLEER,89-96,drugbank,Bosentan_ddi.xml
DDI-DrugBank.d133,DDI-DrugBank.d133.s0,DDI-DrugBank.d133.s0.e0,brand,BOTOX,21-25,drugbank,Botulinum Toxin Type A_ddi.xml
DDI-DrugBank.d323,DDI-DrugBank.d323.s0,DDI-DrugBank.d323.s0.e0,brand,MYOBLOC,21-27,drugbank,Botulinum Toxin Type B_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s0,DDI-DrugBank.d138.s0.e0,brand,ALPHAGAN P,72-81,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s3,DDI-DrugBank.d138.s3.e2,brand,ALPHAGAN P,163-172,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d138,DDI-DrugBank.d138.s4,DDI-DrugBank.d138.s4.e0,brand,ALPHAGAN P,57-66,drugbank,Brimonidine_ddi.xml
DDI-DrugBank.d497,DDI-DrugBank.d497.s0,DDI-DrugBank.d497.s0.e0,brand,AZOPT,0-4,drugbank,Brinzolamide_ddi.xml
DDI-DrugBank.d497,DDI-DrugBank.d497.s3,DDI-DrugBank.d497.s3.e0,brand,AZOPT,94-98,drugbank,Brinzolamide_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s2,DDI-DrugBank.d380.s2.e7,brand,SUBUTEX,155-161,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s2,DDI-DrugBank.d380.s2.e8,brand,SUBOXONE,166-173,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s5,DDI-DrugBank.d380.s5.e1,brand,SUBUTEX,79-85,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s6,DDI-DrugBank.d380.s6.e0,brand,SUBUTEX,0-6,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s6,DDI-DrugBank.d380.s6.e1,brand,SUBOXONE,12-19,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s7,DDI-DrugBank.d380.s7.e1,brand,SUBOXONE,135-142,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d380,DDI-DrugBank.d380.s7,DDI-DrugBank.d380.s7.e2,brand,SUBUTEX,147-153,drugbank,Buprenorphine_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s0,DDI-DrugBank.d5.s0.e0,brand,WELLBUTRIN,59-68,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s0,DDI-DrugBank.d5.s0.e1,brand,WELLBUTRIN,187-196,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s3,DDI-DrugBank.d5.s3.e0,brand,WELLBUTRIN,63-72,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s21,DDI-DrugBank.d5.s21.e0,brand,WELLBUTRIN,18-27,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s22,DDI-DrugBank.d5.s22.e0,brand,WELLBUTRIN,65-74,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s25,DDI-DrugBank.d5.s25.e3,brand,WELLBUTRIN,192-201,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d5,DDI-DrugBank.d5.s26,DDI-DrugBank.d5.s26.e1,brand,WELLBUTRIN,49-58,drugbank,Bupropion_ddi.xml
DDI-DrugBank.d463,DDI-DrugBank.d463.s1,DDI-DrugBank.d463.s1.e1,brand,Desyrel,84-90,drugbank,Buspirone_ddi.xml
DDI-DrugBank.d72,DDI-DrugBank.d72.s1,DDI-DrugBank.d72.s1.e3,brand,Zofran,52-57,drugbank,Busulfan_ddi.xml
DDI-DrugBank.d72,DDI-DrugBank.d72.s1,DDI-DrugBank.d72.s1.e5,brand,Kytril,77-82,drugbank,Busulfan_ddi.xml
DDI-DrugBank.d72,DDI-DrugBank.d72.s1,DDI-DrugBank.d72.s1.e6,brand,BUSULFEX,109-116,drugbank,Busulfan_ddi.xml
DDI-DrugBank.d72,DDI-DrugBank.d72.s3,DDI-DrugBank.d72.s3.e0,brand,BUSULFEX,30-37,drugbank,Busulfan_ddi.xml
DDI-DrugBank.d72,DDI-DrugBank.d72.s3,DDI-DrugBank.d72.s3.e2,brand,BUSULFEX,105-112,drugbank,Busulfan_ddi.xml
DDI-DrugBank.d72,DDI-DrugBank.d72.s4,DDI-DrugBank.d72.s4.e2,brand,BUSULFEX,140-147,drugbank,Busulfan_ddi.xml
DDI-DrugBank.d80,DDI-DrugBank.d80.s0,DDI-DrugBank.d80.s0.e0,brand,Mentax,36-41,drugbank,Butenafine_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s2,DDI-DrugBank.d246.s2.e1,brand,STADOL NS,90-98,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s3,DDI-DrugBank.d246.s3.e1,brand,STADOL NS,179-187,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s5,DDI-DrugBank.d246.s5.e0,brand,STADOL NS,9-17,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s6,DDI-DrugBank.d246.s6.e1,brand,STADOL NS,91-99,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s7,DDI-DrugBank.d246.s7.e0,brand,STADOL NS,51-59,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s8,DDI-DrugBank.d246.s8.e0,brand,STADOL NS,20-28,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s8,DDI-DrugBank.d246.s8.e1,brand,IMITREX,34-40,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s10,DDI-DrugBank.d246.s10.e1,brand,STADOL NS,67-75,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s11,DDI-DrugBank.d246.s11.e0,brand,STADOL NS,34-42,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s13,DDI-DrugBank.d246.s13.e0,brand,STADOL NS,16-24,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d246,DDI-DrugBank.d246.s14,DDI-DrugBank.d246.s14.e0,brand,STADOL NS,48-56,drugbank,Butorphanol_ddi.xml
DDI-DrugBank.d282,DDI-DrugBank.d282.s0,DDI-DrugBank.d282.s0.e0,brand,DOSTINEX,0-7,drugbank,Cabergoline_ddi.xml
DDI-DrugBank.d98,DDI-DrugBank.d98.s3,DDI-DrugBank.d98.s3.e1,brand,Rocaltrol,80-88,drugbank,Calcidiol_ddi.xml
DDI-DrugBank.d384,DDI-DrugBank.d384.s3,DDI-DrugBank.d384.s3.e1,brand,Rocaltrol,80-88,drugbank,Calcitriol_ddi.xml
DDI-DrugBank.d547,DDI-DrugBank.d547.s3,DDI-DrugBank.d547.s3.e2,brand,ATACAND,111-117,drugbank,Candesartan_ddi.xml
DDI-DrugBank.d88,DDI-DrugBank.d88.s0,DDI-DrugBank.d88.s0.e4,brand,Maalox,90-95,drugbank,Capecitabine_ddi.xml
DDI-DrugBank.d175,DDI-DrugBank.d175.s17,DDI-DrugBank.d175.s17.e1,brand,aspirin,51-57,drugbank,Captopril_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s1,DDI-DrugBank.d94.s1.e0,brand,EQUETROTM,29-37,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s4,DDI-DrugBank.d94.s4.e0,brand,EQUETROTM,102-110,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s5,DDI-DrugBank.d94.s5.e0,brand,EQUETROTM,59-67,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s5,DDI-DrugBank.d94.s5.e1,brand,EQUETROTM,219-227,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s8,DDI-DrugBank.d94.s8.e0,brand,EQUETROTM,97-105,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s8,DDI-DrugBank.d94.s8.e10,brand,EQUETROTM,305-313,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s8,DDI-DrugBank.d94.s8.e11,brand,EQUETROTM,441-449,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s11,DDI-DrugBank.d94.s11.e0,brand,EQUETROTM,96-104,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s12,DDI-DrugBank.d94.s12.e0,brand,EQUETROTM,138-146,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s13,DDI-DrugBank.d94.s13.e1,brand,EQUETROTM,63-71,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s13,DDI-DrugBank.d94.s13.e5,brand,EQUETROTM,314-322,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s15,DDI-DrugBank.d94.s15.e1,brand,EQUETROTM,54-62,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s17,DDI-DrugBank.d94.s17.e0,brand,EQUETROTM,137-145,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d94,DDI-DrugBank.d94.s18,DDI-DrugBank.d94.s18.e0,brand,EQUETROTM,63-71,drugbank,Carbamazepine_ddi.xml
DDI-DrugBank.d545,DDI-DrugBank.d545.s0,DDI-DrugBank.d545.s0.e0,brand,Geocillin,0-8,drugbank,Carbenicillin_ddi.xml
DDI-DrugBank.d47,DDI-DrugBank.d47.s0,DDI-DrugBank.d47.s0.e0,brand,LODOSYN,89-95,drugbank,Carbidopa_ddi.xml
DDI-DrugBank.d47,DDI-DrugBank.d47.s4,DDI-DrugBank.d47.s4.e0,brand,LODOSYN,33-39,drugbank,Carbidopa_ddi.xml
DDI-DrugBank.d23,DDI-DrugBank.d23.s0,DDI-DrugBank.d23.s0.e0,brand,HEMABATE,0-7,drugbank,Carboprost Tromethamine_ddi.xml
DDI-DrugBank.d502,DDI-DrugBank.d502.s0,DDI-DrugBank.d502.s0.e0,brand,Ocupress,0-7,drugbank,Carteolol_ddi.xml
DDI-DrugBank.d269,DDI-DrugBank.d269.s12,DDI-DrugBank.d269.s12.e1,brand,COREG,17-21,drugbank,Carvedilol_ddi.xml
DDI-DrugBank.d269,DDI-DrugBank.d269.s13,DDI-DrugBank.d269.s13.e1,brand,COREG,103-107,drugbank,Carvedilol_ddi.xml
DDI-DrugBank.d269,DDI-DrugBank.d269.s16,DDI-DrugBank.d269.s16.e1,brand,COREG,128-132,drugbank,Carvedilol_ddi.xml
DDI-DrugBank.d269,DDI-DrugBank.d269.s17,DDI-DrugBank.d269.s17.e1,brand,COREG,52-56,drugbank,Carvedilol_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s3,DDI-DrugBank.d350.s3.e0,brand,CANCIDAS,73-80,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s4,DDI-DrugBank.d350.s4.e0,brand,CANCIDAS,0-7,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s5,DDI-DrugBank.d350.s5.e0,brand,CANCIDAS,0-7,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s5,DDI-DrugBank.d350.s5.e3,brand,CANCIDAS,268-275,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s8,DDI-DrugBank.d350.s8.e0,brand,CANCIDAS,0-7,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s9,DDI-DrugBank.d350.s9.e0,brand,CANCIDAS,57-64,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s11,DDI-DrugBank.d350.s11.e1,brand,CANCIDAS,45-52,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s12,DDI-DrugBank.d350.s12.e5,brand,CANCIDAS,218-225,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s14,DDI-DrugBank.d350.s14.e0,brand,CANCIDAS,5-12,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d350,DDI-DrugBank.d350.s14,DDI-DrugBank.d350.s14.e6,brand,CANCIDAS,173-180,drugbank,Caspofungin_ddi.xml
DDI-DrugBank.d420,DDI-DrugBank.d420.s0,DDI-DrugBank.d420.s0.e4,brand,Maalox TC,112-120,drugbank,Cefdinir_ddi.xml
DDI-DrugBank.d420,DDI-DrugBank.d420.s3,DDI-DrugBank.d420.s3.e1,brand,OMNICEF,32-38,drugbank,Cefdinir_ddi.xml
DDI-DrugBank.d420,DDI-DrugBank.d420.s3,DDI-DrugBank.d420.s3.e2,brand,OMNICEF,49-55,drugbank,Cefdinir_ddi.xml
DDI-DrugBank.d420,DDI-DrugBank.d420.s6,DDI-DrugBank.d420.s6.e1,brand,OMNICEF,40-46,drugbank,Cefdinir_ddi.xml
DDI-DrugBank.d420,DDI-DrugBank.d420.s6,DDI-DrugBank.d420.s6.e2,brand,OMNICEF,57-63,drugbank,Cefdinir_ddi.xml
DDI-DrugBank.d420,DDI-DrugBank.d420.s9,DDI-DrugBank.d420.s9.e0,brand,OMNICEF,11-17,drugbank,Cefdinir_ddi.xml
DDI-DrugBank.d378,DDI-DrugBank.d378.s0,DDI-DrugBank.d378.s0.e1,brand,MAXIPIME,106-113,drugbank,Cefepime_ddi.xml
DDI-DrugBank.d339,DDI-DrugBank.d339.s0,DDI-DrugBank.d339.s0.e2,brand,SUPRAX,97-102,drugbank,Cefixime_ddi.xml
DDI-DrugBank.d339,DDI-DrugBank.d339.s4,DDI-DrugBank.d339.s4.e0,brand,SUPRAX,22-27,drugbank,Cefixime_ddi.xml
DDI-DrugBank.d483,DDI-DrugBank.d483.s0,DDI-DrugBank.d483.s0.e0,brand,CEFOTAN,49-55,drugbank,Cefotetan_ddi.xml
DDI-DrugBank.d483,DDI-DrugBank.d483.s1,DDI-DrugBank.d483.s1.e0,brand,CEFOTAN,3-9,drugbank,Cefotetan_ddi.xml
DDI-DrugBank.d483,DDI-DrugBank.d483.s2,DDI-DrugBank.d483.s2.e0,brand,CEFOTAN,57-63,drugbank,Cefotetan_ddi.xml
DDI-DrugBank.d33,DDI-DrugBank.d33.s0,DDI-DrugBank.d33.s0.e0,brand,Cefizox,51-57,drugbank,Ceftizoxime_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s10,DDI-DrugBank.d172.s10.e0,brand,CELEBREX,66-73,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s13,DDI-DrugBank.d172.s13.e0,brand,Aspirin,0-6,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s13,DDI-DrugBank.d172.s13.e1,brand,CELEBREX,9-16,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s13,DDI-DrugBank.d172.s13.e2,brand,aspirin,44-50,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s14,DDI-DrugBank.d172.s14.e0,brand,aspirin,39-45,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s14,DDI-DrugBank.d172.s14.e1,brand,CELEBREX,52-59,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s14,DDI-DrugBank.d172.s14.e2,brand,CELEBREX,153-160,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s15,DDI-DrugBank.d172.s15.e0,brand,CELEBREX,41-48,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s15,DDI-DrugBank.d172.s15.e1,brand,aspirin,74-80,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s18,DDI-DrugBank.d172.s18.e0,brand,CELEBREX,0-7,drugbank,Celecoxib_ddi.xml
DDI-DrugBank.d172,DDI-DrugBank.d172.s19,DDI-DrugBank.d172.s19.e3,brand,CELEBREX,165-172,drugbank,Celecoxib_ddi.xml
