doc_id,sent_id,text,source_type,file_name
DDI-DrugBank.d491,DDI-DrugBank.d491.s6,All animals in the study were positive for an endemic primate gammaherpes virus also known as lymphocryptovirus (LCV).,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s7,"Latent LCV infection is generally asymptomatic, but can lead to B-cell lymphomas when animals are immune suppressed.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s8,"In a separate study, baboons given 3 doses of alefacept at 1 mg/kg every 8 weeks were found to have centroblast proliferation in B-cell dependent areas in the germinal centers of the spleen following a 116-day washout period.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s9,The role of AMEVIVE in the development of the lymphoid malignancy and the hyperplasia observed in non-human primates and the relevance to humans is unknown.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s10,"Immunodeficiency-associated lymphocyte disorders (plasmacytic hyperplasia, polymorphic proliferation, and B-cell lymphomas) occur in patients who have congenital or acquired immunodeficiencies including those resulting from immunosuppressive therapy.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s11,No carcinogenicity or fertility studies were conducted.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s12,Mutagenicity studies were conducted in vitro and in vivo;,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s13,no evidence of mutagenicity was observed.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s14,Pregnancy (Category B),drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s15,Women of childbearing potential make up a considerable segment of the patient population affected by psoriasis.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s16,"Since the effect of AMEVIVE on pregnancy and fetal development, including immune system development, is not known, health care providers are encouraged to enroll patients currently taking AMEVIVE who become pregnant into the Biogen Pregnancy Registry by calling 1-866-AMEVIVE (1-866-263-8483).",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s17,Reproductive toxicology studies have been performed in cynomolgus monkeys at doses up to 5 mg/kg/week (about 62 times the human dose based on body weight) and have revealed no evidence of impaired fertility or harm to the fetus due to AMEVIVE.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s18,No abortifacient or teratogenic effects were observed in cynomolgus monkeys following intravenous bolus injections of AMEVIVE administered weekly during the period of organogenesis to gestation.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s19,AMEVIVE underwent trans-placental passage and produced in utero exposure in the developing monkeys.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s20,"In utero, serum levels of exposure in these monkeys were 23% of maternal serum levels.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s21,No evidence of fetal toxicity including adverse effects on immune system development was observed in any of these animals.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s22,"Animal reproduction studies, however, are not always predictive of human response and there are no adequate and well-controlled studies in pregnant women.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s23,"Because the risk to the development of the fetal immune system and postnatal immune function in humans is unknown, AMEVIVE  should be used during pregnancy only if clearly needed.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s24,"If pregnancy occurs while taking AMEVIVE, continued use of the drug should be assessed.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s25,Nursing Mothers,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s26,It is not known whether AMEVIVE is excreted in human milk.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s27,"Because many drugs are excreted in human milk, and because there exists the potential for serious adverse reactions in nursing infants from AMEVIVE, a decision should be made whether to discontinue nursing while taking the drug or to discontinue the use of the drug, taking into account the importance of the drug to the mother.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s28,Geriatric Use,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s29,"Of the 1357 patients who received AMEVIVE in clinical trials, a total of 100 patients were",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s30,65 years of age and 13 patients were,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s31,75 years of age.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s32,"No differences in safety or efficacy were observed between older and younger patients, but there were not sufficient data to exclude important differences.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s33,"Because the incidence of infections and certain malignancies is higher in the elderly population, in general, caution should be used in treating the elderly.",drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s34,Pediatric Use,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s35,The safety and efficacy of AMEVIVE in pediatric patients have not been studied.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d491,DDI-DrugBank.d491.s36,AMEVIVE is not indicated for pediatric patients.,drugbank,Alefacept_ddi.xml
DDI-DrugBank.d407,DDI-DrugBank.d407.s0,Drug/Laboratory Interactions No formal drug interaction studies have been performed with Campath.,drugbank,Alemtuzumab_ddi.xml
DDI-DrugBank.d407,DDI-DrugBank.d407.s1,An immune response to Campath may interfere with subsequent diagnostic serum tests that utilize antibodies,drugbank,Alemtuzumab_ddi.xml
DDI-DrugBank.d407,DDI-DrugBank.d407.s2,.,drugbank,Alemtuzumab_ddi.xml
DDI-DrugBank.d407,DDI-DrugBank.d407.s3,,drugbank,Alemtuzumab_ddi.xml
DDI-DrugBank.d430,DDI-DrugBank.d430.s0,Intravenous ranitidine was shown to double the bioavailability of oral alendronate.,drugbank,Alendronate_ddi.xml
DDI-DrugBank.d430,DDI-DrugBank.d430.s1,The clinical significance of this increased bioavailability and whether similar increases will occur in patients given oral H2-antagonists is unknown;,drugbank,Alendronate_ddi.xml
DDI-DrugBank.d430,DDI-DrugBank.d430.s2,no other specific drug interaction studies were performed.,drugbank,Alendronate_ddi.xml
DDI-DrugBank.d430,DDI-DrugBank.d430.s3,Products containing calcium and other multivalent cations likely will interfere with absorption of alendronate.,drugbank,Alendronate_ddi.xml
DDI-DrugBank.d8,DDI-DrugBank.d8.s0,"Both the magnitude and duration of central nervous system and cardiovascular effects may be enhanced when ALFENTA is administered in combination with other CNS depressants such as barbiturates, tranquilizers, opioids, or inhalation general anesthetics.",drugbank,Alfentanil_ddi.xml
DDI-DrugBank.d8,DDI-DrugBank.d8.s1,Postoperative respiratory depression may be enhanced or prolonged by these agents.,drugbank,Alfentanil_ddi.xml
DDI-DrugBank.d8,DDI-DrugBank.d8.s2,"In such cases of combined treatment, the dose of one or both agents should be reduced.",drugbank,Alfentanil_ddi.xml
DDI-DrugBank.d8,DDI-DrugBank.d8.s3,Limited clinical experience indicates that requirements for volatile inhalation anesthetics are reduced by 30 to 50% for the first sixty (60) minutes following ALFENTA induction The concomitant use of erythromycin with ALFENTA can significantly inhibit ALFENTA clearance and may increase the risk of prolonged or delayed respiratory depression.,drugbank,Alfentanil_ddi.xml
DDI-DrugBank.d8,DDI-DrugBank.d8.s4,Cimetidine reduces the clearance of ALFENTA.,drugbank,Alfentanil_ddi.xml
DDI-DrugBank.d8,DDI-DrugBank.d8.s5,Therefore smaller ALFENTA doses will be required with prolonged administration and the duration of action of ALFENTA my be extended.,drugbank,Alfentanil_ddi.xml
DDI-DrugBank.d8,DDI-DrugBank.d8.s6,Perioperative administration of drugs affecting hepatic blood flow or enzyme function may reduce plasma clearance and prolong recovery.,drugbank,Alfentanil_ddi.xml
DDI-DrugBank.d273,DDI-DrugBank.d273.s0,Drug-Drug Interactions: The pharmacokinetic and pharmacodynamic interactions between UROXATRAL and other alpha-blockers have not been determined.,drugbank,Alfuzosin_ddi.xml
DDI-DrugBank.d273,DDI-DrugBank.d273.s1,"However, interactions may be expected, and UROXATRAL should NOT be used in combination with other alpha-blockers.",drugbank,Alfuzosin_ddi.xml
DDI-DrugBank.d90,DDI-DrugBank.d90.s0,No drug interaction studies have been performed.,drugbank,Alglucosidase alfa_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s0,"Effects of Other Drugs on Aliskiren Based on in-vitro studies, aliskiren is metabolized by CYP 3A4.",drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s1,"Co-administration of lovastatin, atenolol, warfarin, furosemide, digoxin, celecoxib, hydrochlorothiazide, ramipril, valsartan, metformin and amlodipine did not result in clinically significant increases in aliskiren exposure.",drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s2,Co-administration of irbesartan reduced aliskiren Cmax up to 50% after multiple dosing.,drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s3,Co-administration of atorvastatin resulted in about a 50% increase in aliskiren Cmax and AUC after multiple dosing.,drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s4,Ketoconazole: Co-administration of 200 mg twice-daily ketoconazole with aliskiren resulted in an approximate 80% increase in plasma levels of aliskiren.,drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s5,A 400 mg once-daily dose was not studied but would be expected to increase aliskiren blood levels further.,drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s6,"Effects of Aliskiren on Other Drugs Aliskiren does not inhibit the CYP450 isoenzymes (CYP1A2, 2C8, 2C9, 2C19, 2D6, 2E1, and CYP 3A) or induce CYP 3A4.",drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s7,"Co-administration of aliskiren did not significantly affect the pharmacokinetics of lovastatin, digoxin, valsartan, amlodipine, metformin, celecoxib, atenolol, atorvastatin, ramipril or hydrochlorothiazide.",drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s8,Warfarin: The effects of aliskiren on warfarin pharmacokinetics have not been evaluated in a well-controlled clinical trial.,drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d533,DDI-DrugBank.d533.s9,"Furosemide: When aliskiren was co-administered with furosemide, the AUC and Cmax of furosemide were reduced by about 30% and 50%, respectively.",drugbank,Aliskiren_ddi.xml
DDI-DrugBank.d392,DDI-DrugBank.d392.s0,"Patients who are applying Panretin gel should not concurrently use products that contain DEET (N, N-diethyl-m-toluamide), a common component of insect repellent products.",drugbank,Alitretinoin_ddi.xml
DDI-DrugBank.d392,DDI-DrugBank.d392.s1,Animal toxicology studies showed increased DEET toxicity when DEET was included as proof of the formulation.,drugbank,Alitretinoin_ddi.xml
DDI-DrugBank.d392,DDI-DrugBank.d392.s2,"Although there was no clinical evidence in the vehicle-controlled studies of drug interactions with systemic antiretroviral agents, including protease inhibitors, macrolide antibiotics, and azole antifungals, the effect of Panretin gel on the steady-state concentrations of these drugs is not known.",drugbank,Alitretinoin_ddi.xml
DDI-DrugBank.d392,DDI-DrugBank.d392.s3,No drug interaction data are available on concomitant administration of Panretin gel and systemic anti-KS agents.,drugbank,Alitretinoin_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s0,The following drug interactions were observed in some patients undergoing treatment with oral allopurinol.,drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s1,"Although the pattern of use for oral allopurinol includes longer term therapy, particularly for gout and renal calculi, the experience gained may be relevant.",drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s2,Mercaptopurine/Azathioprine: Allopurinol inhibits the enzymatic oxidation of mercaptopurine and azathioprine to 6-thiouric acid.,drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s3,"This oxidation, which is catalyzed by xanthine oxidase, inactivates mercaptopurine.",drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s4,"In patients receiving mercaptopurine (Purinethol) or azathioprine (Imuran), the concomitant administration of 300-600 mg of allopurinol per day will require a reduction in dose to approximately one-third to one-fourth of the usual dose of mercaptopurine or azathioprine.",drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s5,Subsequent adjustment of doses of mercaptopurine or azathioprine should be made on the basis of therapeutic response and the appearance of toxic effects.,drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s6,"Dicumarol: It has been reported that allopurinol prolongs the half-life of the anticoagulant, dicumarol.",drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s7,The clinical basis of this drug interaction has not been established but should be noted when allopurinol is given to patients already on dicumarol therapy.,drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s8,"Consequently, prothrombin time should be reassessed periodically in patients receiving both drugs.",drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s9,"Uricosuric Agents: Since the excretion of oxipurinol is similar to that of urate, uricosuric agents, which increase the excretion of urate, are also likely to increase the excretion of oxipurinol and thus lower the degree of inhibition of xanthine oxidase.",drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s10,The concomitant administration of uricosuric agents and allopurinol has been associated with a decrease in the excretion of oxypurines (hypoxanthine and xanthine) and an increase in urinary uric acid excretion compared with that observed with allopurinol alone.,drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s11,"Although clinical evidence to date has not demonstrated renal precipitation of oxypurines in patients either on allopurinol alone or in combination with uricosuric agents, the possibility should be kept in mind.",drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s12,Thiazide Diuretics: The reports that the concomitant use of allopurinol and thiazide diuretics may contribute to the enhancement of allopurinol toxicity in some patients have been reviewed in an attempt to establish a cause-and-effect relationship and a mechanism of causation.,drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s13,Review of these case reports indicates that the patients were mainly receiving thiazide diuretics for hypertension and that tests to rule out decreased renal function secondary to hypertensive nephropathy were not often performed.,drugbank,Allopurinol_ddi.xml
DDI-DrugBank.d413,DDI-DrugBank.d413.s14,"In those patients in whom renal insufficiency was documented, however, the recommendation to lower the dose of allopurinol was not followed.",drugbank,Allopurinol_ddi.xml
